ENSDARG00000052437	unknown
ENSDARG00000092383	unknown
ENSDARG00000005485	ucmab
ENSDARG00000012422	col11a2
ENSDARG00000056950	epyc
ENSDARG00000052057	pcolceb
ENSDARG00000037845	col9a3
ENSDARG00000001760	unknown
ENSDARG00000073699	unknown
ENSDARG00000024492	col9a2
ENSDARG00000038056	fgfbp2b
ENSDARG00000030215	matn1
ENSDARG00000069093	col2a1a
ENSDARG00000087198	cthrc1a
ENSDARG00000108475	unknown
ENSDARG00000100133	cnmd
ENSDARG00000045071	chad
ENSDARG00000015947	matn4
ENSDARG00000036893	f13a1b
ENSDARG00000026165	col11a1a
ENSDARG00000031483	col9a1b
ENSDARG00000103211	unknown
ENSDARG00000042934	ccn2a
ENSDARG00000011407	col2a1b
ENSDARG00000039949	unknown
ENSDARG00000017676	mmp2
ENSDARG00000071586	tgfbi
ENSDARG00000040432	klf2b
ENSDARG00000052615	tnmd
ENSDARG00000052000	unknown
ENSDARG00000059391	gyg1b
ENSDARG00000010785	thbs1b
ENSDARG00000010625	clic2
ENSDARG00000056087	ecrg4a
ENSDARG00000024829	tnn
ENSDARG00000044132	ogna
ENSDARG00000011934	gyg1a
ENSDARG00000023062	ccn1
ENSDARG00000025670	unknown
ENSDARG00000018404	krt18a.1
ENSDARG00000044895	fmoda
ENSDARG00000100795	unknown
ENSDARG00000019353	sparc
ENSDARG00000058358	krt8
ENSDARG00000059906	sdc4
ENSDARG00000103720	unknown
ENSDARG00000011640	syt5b
ENSDARG00000019702	aldocb
ENSDARG00000102975	nsg2
ENSDARG00000055455	gpm6aa
ENSDARG00000058117	snap25b
ENSDARG00000004621	gpm6ab
ENSDARG00000006497	rtn1a
ENSDARG00000023151	ucp1
ENSDARG00000036577	atp6v0cb
ENSDARG00000027236	rs1a
ENSDARG00000092170	apoc1
ENSDARG00000006427	fabp2
ENSDARG00000016771	tfa
ENSDARG00000055216	tuba1c
ENSDARG00000019902	rcvrn2
ENSDARG00000100582	unknown
ENSDARG00000033655	stmn1b
ENSDARG00000043457	gapdh
ENSDARG00000041623	mt2
ENSDARG00000037790	pvalb8
ENSDARG00000090268	krtt1c19e
ENSDARG00000001950	ak1
ENSDARG00000093844	unknown
ENSDARG00000044861	opn1lw2
ENSDARG00000021339	cpa5
ENSDARG00000067990	unknown
ENSDARG00000060350	unknown
ENSDARG00000007276	ela3l
ENSDARG00000029069	tnni2a.4
ENSDARG00000056744	ela2
ENSDARG00000043257	ckbb
ENSDARG00000098475	arr3b
ENSDARG00000068680	ctrl
ENSDARG00000035327	ckma
ENSDARG00000056765	ela2l
ENSDARG00000055514	icn2
ENSDARG00000039914	gapdhs
ENSDARG00000068457	tnnt3b
ENSDARG00000073742	unknown
ENSDARG00000042993	prss1
ENSDARG00000056511	arr3a
ENSDARG00000079274	prss59.1
ENSDARG00000088091	pfn1
ENSDARG00000095556	unknown
ENSDARG00000090428	ctrb1
ENSDARG00000017314	cela1.6
ENSDARG00000038153	lgals2b
ENSDARG00000007697	fabp7a
ENSDARG00000033683	tpma
ENSDARG00000040565	ckmb
ENSDARG00000036832	unknown
ENSDARG00000103543	gngt2b
ENSDARG00000044684	rbp4l
ENSDARG00000017441	mylz3
ENSDARG00000002768	pvalb2
ENSDARG00000017624	krt4
ENSDARG00000099197	actc1b
ENSDARG00000037789	pvalb1
ENSDARG00000009978	icn
ENSDARG00000053254	mylpfa
ENSDARG00000102558	pde6ha
ENSDARG00000045677	opn1sw1
ENSDARG00000115405	unknown
ENSDARG00000092947	cyt1
ENSDARG00000101324	apoa1b
ENSDARG00000015866	apoa2
ENSDARG00000038439	fabp10a
ENSDARG00000002193	rho
ENSDARG00000087390	unknown
