ENSDARG00000086114	unknown
ENSDARG00000028862	unknown
ENSDARG00000033760	pmelb
ENSDARG00000069478	slc13a3
ENSDARG00000045153	unknown
ENSDARG00000029057	tm6sf2
ENSDARG00000028740	msnb
ENSDARG00000087059	unknown
ENSDARG00000029204	tyrp1a
ENSDARG00000077652	lratb.2
ENSDARG00000059053	unknown
ENSDARG00000078618	inpp5kb
ENSDARG00000098245	unknown
ENSDARG00000018077	rbp1.1
ENSDARG00000006008	dct
ENSDARG00000008306	rdh5
ENSDARG00000016963	unknown
ENSDARG00000002311	fabp11b
ENSDARG00000102176	unknown
ENSDARG00000051874	stra6
ENSDARG00000037278	lrata
ENSDARG00000052497	zgc:110789
ENSDARG00000044295	unknown
ENSDARG00000062059	unknown
ENSDARG00000104387	unknown
ENSDARG00000011259	trpm1a
ENSDARG00000056151	tyrp1b
ENSDARG00000068567	shha
ENSDARG00000038867	shhb
ENSDARG00000031952	mb
ENSDARG00000091298	pmela
ENSDARG00000039832	gsta.2
ENSDARG00000046012	slc47a1
ENSDARG00000007480	rpe65a
ENSDARG00000075706	unknown
ENSDARG00000002593	slc45a2
ENSDARG00000005343	ccdc85al
ENSDARG00000045808	rlbp1b
ENSDARG00000005823	slc39a10
ENSDARG00000054890	rgra
ENSDARG00000044387	cldn2
ENSDARG00000034572	gpr143
ENSDARG00000103476	trpm1b
ENSDARG00000099563	inpp5ka
ENSDARG00000032862	ugt5g1
ENSDARG00000079280	unknown
ENSDARG00000043322	unknown
ENSDARG00000030967	si:ch211-51a6.2
ENSDARG00000099101	gch2
ENSDARG00000058381	unknown
ENSDARG00000018809	abhd3
ENSDARG00000117130	unknown
ENSDARG00000059743	unknown
ENSDARG00000102229	unknown
ENSDARG00000069607	unknown
ENSDARG00000015349	mfge8a
ENSDARG00000077709	unknown
ENSDARG00000098724	rgrb
ENSDARG00000071518	unknown
ENSDARG00000009499	syne1a
ENSDARG00000037097	slc7a2
ENSDARG00000098224	tlcd4b
ENSDARG00000035868	unknown
ENSDARG00000028048	rdh8a
ENSDARG00000043342	gpx3
ENSDARG00000056915	unknown
ENSDARG00000042854	ephx1
ENSDARG00000039490	pitpnaa
ENSDARG00000019556	clcn7
ENSDARG00000040280	zgc:110182
ENSDARG00000102506	lrp2a
ENSDARG00000095533	unknown
ENSDARG00000059163	rbp3
ENSDARG00000001975	hsd11b2
ENSDARG00000061120	slc43a2b
ENSDARG00000039381	ch25hl1.1
ENSDARG00000054858	tp53bp2b
ENSDARG00000008457	faah2a
ENSDARG00000089507	ugt1b5
ENSDARG00000071235	unknown
ENSDARG00000040039	pttg1ipb
ENSDARG00000016598	ckmt1
ENSDARG00000101293	unknown
ENSDARG00000091917	unknown
ENSDARG00000101481	rbp5
ENSDARG00000097827	lrp1aa
ENSDARG00000012625	unknown
ENSDARG00000061985	rbm47
ENSDARG00000102612	slc15a4
ENSDARG00000010785	thbs1b
ENSDARG00000054864	aplp2
ENSDARG00000105190	rhbdl3
ENSDARG00000006220	ugt1a1
ENSDARG00000027065	unknown
ENSDARG00000031044	lipg
ENSDARG00000036558	col18a1a
ENSDARG00000091418	snx17
ENSDARG00000038694	zgc:101744
ENSDARG00000001879	nav2b
ENSDARG00000018738	zw10
ENSDARG00000055339	si:ch73-1a9.4
ENSDARG00000035869	azin1b
ENSDARG00000004296	ambp
ENSDARG00000067520	unknown
ENSDARG00000055510	ypel3
ENSDARG00000057671	epas1b
ENSDARG00000102051	mtbl
ENSDARG00000087749	unknown
ENSDARG00000036074	cebpa
ENSDARG00000038615	unknown
ENSDARG00000053381	plpp1a
ENSDARG00000008697	epas1a
ENSDARG00000059610	gpr146
ENSDARG00000098766	unknown
ENSDARG00000061214	unknown
ENSDARG00000056331	ahcyl1
ENSDARG00000020645	slc7a3a
ENSDARG00000014106	cfl2
ENSDARG00000013961	slc31a1
ENSDARG00000018534	slc6a9
ENSDARG00000019541	gpt2l
ENSDARG00000056481	vat1
ENSDARG00000102257	unknown
ENSDARG00000024540	tspan36
ENSDARG00000006215	akr1b1.1
ENSDARG00000056480	cpvl
ENSDARG00000003705	prnprs3
ENSDARG00000020847	atp6v0a1a
ENSDARG00000012968	rhoub
ENSDARG00000057698	ctsd
ENSDARG00000052063	col4a5
ENSDARG00000077515	unknown
ENSDARG00000057053	unknown
ENSDARG00000094695	unknown
ENSDARG00000036282	rnaset2
ENSDARG00000043483	otx5
ENSDARG00000034718	tfpia
ENSDARG00000052690	arrdc3a
ENSDARG00000053468	unknown
ENSDARG00000098783	polr2b
ENSDARG00000101135	si:dkey-85k7.7
ENSDARG00000094730	acbd7
ENSDARG00000010946	cbsb
ENSDARG00000090526	unknown
ENSDARG00000016623	unknown
ENSDARG00000036299	nucb2a
ENSDARG00000002791	atp1a1a.1
ENSDARG00000031720	clstn1
ENSDARG00000010434	clu
ENSDARG00000016687	acadvl
ENSDARG00000091348	rtn3
ENSDARG00000028804	unknown
ENSDARG00000057853	atp6v0ca
ENSDARG00000063095	ctsf
ENSDARG00000020893	slc25a55a
ENSDARG00000013968	psap
ENSDARG00000015575	cyp3c1
ENSDARG00000044125	txn
ENSDARG00000099351	igfbp1a
ENSDARG00000014333	ormdl1
ENSDARG00000069461	unknown
ENSDARG00000002271	zfand5b
ENSDARG00000058606	unknown
ENSDARG00000054578	arl6ip1
ENSDARG00000098108	dusp2
ENSDARG00000017602	ccng2
ENSDARG00000023220	selenot2
ENSDARG00000090228	gsta.1
ENSDARG00000025375	idh1
ENSDARG00000056410	fdx1
ENSDARG00000007275	si:ch211-251b21.1
ENSDARG00000021811	unknown
ENSDARG00000032102	prdx3
ENSDARG00000013144	atp1b1a
ENSDARG00000039980	ppt1
ENSDARG00000033364	mgst3b
ENSDARG00000006260	tuba8l4
ENSDARG00000044684	rbp4l
ENSDARG00000019353	sparc
ENSDARG00000007795	unknown
ENSDARG00000037421	egr1
ENSDARG00000025147	cd63
ENSDARG00000104068	gstp1
ENSDARG00000012513	sdcbp2
ENSDARG00000032619	tob1a
ENSDARG00000092870	unknown
ENSDARG00000015050	unknown
ENSDARG00000027744	gadd45ba
ENSDARG00000019881	bsg
ENSDARG00000007836	ctsla
ENSDARG00000099776	glula
ENSDARG00000097057	fxyd6l
ENSDARG00000078473	nucks1a
ENSDARG00000014329	npm1a
ENSDARG00000040764	id1
ENSDARG00000023290	fabp3
ENSDARG00000058358	krt8
ENSDARG00000087303	cebpd
ENSDARG00000092807	unknown
ENSDARG00000036875	rps12
