ENSDARG00000056836	unknown
ENSDARG00000034836	unknown
ENSDARG00000111240	dhrs13a.2
ENSDARG00000031588	unknown
ENSDARG00000092379	unknown
ENSDARG00000028096	unknown
ENSDARG00000029290	unknown
ENSDARG00000103634	unknown
ENSDARG00000097902	si:ch73-204p21.2
ENSDARG00000060682	agr1
ENSDARG00000040628	zgc:110333
ENSDARG00000093494	unknown
ENSDARG00000007080	rhcgl1
ENSDARG00000021787	abcb5
ENSDARG00000098256	unknown
ENSDARG00000102364	unknown
ENSDARG00000039499	soul2
ENSDARG00000087093	unknown
ENSDARG00000034677	scel
ENSDARG00000069192	zgc:163030
ENSDARG00000069279	elovl7a
ENSDARG00000004748	unknown
ENSDARG00000028098	fut9d
ENSDARG00000057437	unknown
ENSDARG00000088589	unknown
ENSDARG00000043128	cldne
ENSDARG00000041051	mid1ip1a
ENSDARG00000095147	unknown
ENSDARG00000095796	unknown
ENSDARG00000031929	stard14
ENSDARG00000079175	si:ch211-79k12.1
ENSDARG00000103199	si:dkey-247k7.2
ENSDARG00000097157	unknown
ENSDARG00000003203	rhcga
ENSDARG00000101181	unknown
ENSDARG00000076820	unknown
ENSDARG00000101043	ppl
ENSDARG00000089936	selenow2b
ENSDARG00000070427	unknown
ENSDARG00000102435	plekhf1
ENSDARG00000006588	zgc:111983
ENSDARG00000093936	unknown
ENSDARG00000092726	unknown
ENSDARG00000041433	unknown
ENSDARG00000045947	unknown
ENSDARG00000104359	anxa1c
ENSDARG00000030896	foxq1a
ENSDARG00000002509	zgc:153911
ENSDARG00000074390	unknown
ENSDARG00000036876	unknown
ENSDARG00000097746	unknown
ENSDARG00000093584	unknown
ENSDARG00000052039	caspb
ENSDARG00000096712	unknown
ENSDARG00000091996	tcnbb
ENSDARG00000069476	spint2
ENSDARG00000013771	ctss2.2
ENSDARG00000014047	cldn7b
ENSDARG00000016691	cd9b
ENSDARG00000116617	spaca4l
ENSDARG00000035890	fuca1.1
ENSDARG00000087873	eevs
ENSDARG00000024116	vamp8
ENSDARG00000019360	sec23b
ENSDARG00000076386	unknown
ENSDARG00000032405	ckap4
ENSDARG00000009018	rhbg
ENSDARG00000009544	cldnb
ENSDARG00000102555	unknown
ENSDARG00000089441	unknown
ENSDARG00000040076	pycard
ENSDARG00000010250	nqo1
ENSDARG00000100582	unknown
ENSDARG00000055514	icn2
ENSDARG00000086216	prr13
ENSDARG00000029443	zgc:92242
ENSDARG00000097959	unknown
ENSDARG00000094041	krt17
ENSDARG00000036588	mhc1zba
ENSDARG00000055504	unknown
ENSDARG00000040534	epcam
ENSDARG00000003216	anxa2a
ENSDARG00000036832	unknown
ENSDARG00000012972	cfl1l
ENSDARG00000026726	anxa1a
ENSDARG00000058693	cast
ENSDARG00000078619	unknown
ENSDARG00000000212	krt97
ENSDARG00000099306	zgc:175088
ENSDARG00000004034	unknown
ENSDARG00000063572	perp
ENSDARG00000025254	s100a10b
ENSDARG00000022165	mgst1.2
ENSDARG00000089307	pmaip1
ENSDARG00000109310	im:7150988
ENSDARG00000055046	unknown
ENSDARG00000009978	icn
ENSDARG00000092947	cyt1
ENSDARG00000018524	midn
ENSDARG00000093313	ubb
ENSDARG00000058371	krt5
ENSDARG00000017624	krt4
ENSDARG00000091234	unknown
ENSDARG00000035136	selenow1
ENSDARG00000090268	krtt1c19e
ENSDARG00000045352	cst14a.2
ENSDARG00000020133	jdp2b
ENSDARG00000104181	tmsb1
ENSDARG00000036840	krt15
ENSDARG00000070426	chac1
ENSDARG00000009779	mcl1a
ENSDARG00000036834	unknown
ENSDARG00000036830	krt91
ENSDARG00000032705	foxg1b
ENSDARG00000017673	nova2
ENSDARG00000102975	nsg2
ENSDARG00000036577	atp6v0cb
ENSDARG00000036080	unknown
ENSDARG00000059057	atpv0e2
ENSDARG00000026865	fam107b
ENSDARG00000003695	vdac3
ENSDARG00000011640	syt5b
ENSDARG00000006497	rtn1a
ENSDARG00000015314	zc4h2
ENSDARG00000044935	hpdb
ENSDARG00000021143	rtn1b
ENSDARG00000039034	marcksl1a
ENSDARG00000069630	tat
ENSDARG00000058117	snap25b
ENSDARG00000001889	tuba1a
ENSDARG00000004621	gpm6ab
ENSDARG00000055455	gpm6aa
ENSDARG00000023062	ccn1
ENSDARG00000042529	gnat2
ENSDARG00000004588	unknown
ENSDARG00000105223	pmp22a
ENSDARG00000020708	mdkb
ENSDARG00000030479	hmgb1b
ENSDARG00000004169	stmn1a
ENSDARG00000019353	sparc
ENSDARG00000056725	hmgb3a
ENSDARG00000022456	eno1a
ENSDARG00000033655	stmn1b
ENSDARG00000055216	tuba1c
ENSDARG00000019702	aldocb
ENSDARG00000002589	mylpfb
ENSDARG00000027236	rs1a
ENSDARG00000036036	mdka
ENSDARG00000020007	col1a2
ENSDARG00000038559	h1-0
ENSDARG00000012405	col1a1a
ENSDARG00000023290	fabp3
ENSDARG00000104458	unknown
ENSDARG00000035715	marcksl1b
ENSDARG00000063911	mt-atp6
ENSDARG00000013430	bhmt
ENSDARG00000019902	rcvrn2
ENSDARG00000070835	tnnc2
ENSDARG00000077777	tmsb4x
ENSDARG00000076532	si:ch211-222l21.1
ENSDARG00000014196	myl1
ENSDARG00000040764	id1
ENSDARG00000052578	unknown
ENSDARG00000099776	glula
ENSDARG00000098475	arr3b
ENSDARG00000103687	unknown
ENSDARG00000007697	fabp7a
ENSDARG00000043257	ckbb
ENSDARG00000021124	cfl1
ENSDARG00000062326	unknown
ENSDARG00000093303	ifitm1
ENSDARG00000035327	ckma
ENSDARG00000045835	unknown
ENSDARG00000039579	cfd
ENSDARG00000053973	fetub
ENSDARG00000021339	cpa5
ENSDARG00000040565	ckmb
ENSDARG00000021113	ptmaa
ENSDARG00000068680	ctrl
ENSDARG00000056511	arr3a
ENSDARG00000101199	rbp4
ENSDARG00000068457	tnnt3b
ENSDARG00000060350	unknown
ENSDARG00000035519	histh1l
ENSDARG00000056744	ela2
ENSDARG00000093844	unknown
ENSDARG00000045677	opn1sw1
ENSDARG00000029069	tnni2a.4
ENSDARG00000039730	unknown
